evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,total_price,avg_price,avg_pages,author_count,publisher_count,language_count,share_pct,secondary_value,notes
top_title_demand,title,"The Swarm War (Star Wars: Dark Nest  #3)",Del Rey Books,English,title_value_rank,688.0,1,1,2,2,24.07,12.035,357.0,1.0,,,0.0319,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Vicars of Christ: A History of the Popes,Citadel,United States English,title_value_rank,689.0,1,1,2,2,24.06,12.03,492.0,1.0,,,0.0319,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Thomas Jefferson: Author of America,Atlas Books/HarperCollins Publishers,English,title_value_rank,690.0,1,1,4,4,24.03,6.0075,188.0,1.0,,,0.0318,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Orville: A Dog Story,Clarion Books,United States English,title_value_rank,691.0,1,1,2,2,24.02,12.01,32.0,2.0,,,0.0318,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Confessions of an Ugly Stepsister,William Morrow Paperbacks,United States English,title_value_rank,692.0,1,1,2,2,24.01,12.005,372.0,1.0,,,0.0318,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,D.B.,Anchor Books,English,title_value_rank,693.0,1,1,3,3,23.99,7.9967,356.0,1.0,,,0.0318,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Divine Revelation of Hell,Whitaker House,English,title_value_rank,694.0,1,1,2,2,23.99,11.995,208.0,2.0,,,0.0318,1993.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Servants of Twilight,Headline Feature,English,title_value_rank,695.0,1,1,2,2,23.99,11.995,499.0,2.0,,,0.0318,1991.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Beginning Again: An Autobiography of The Years 1911 to 1918,Mariner Books,English,title_value_rank,696.0,1,1,2,2,23.99,11.995,263.0,1.0,,,0.0318,1989.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Motorcycle Basics Techbook,Haynes Manuals N. America Inc.,English,title_value_rank,697.0,1,1,2,2,23.95,11.975,222.0,1.0,,,0.0317,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The English Novel: An Introduction,Wiley-Blackwell,English,title_value_rank,698.0,1,1,3,3,23.94,7.98,376.0,1.0,,,0.0317,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Heart's Code: Tapping the Wisdom and Power of Our Heart Energy,Harmony,United States English,title_value_rank,699.0,1,1,2,2,23.94,11.97,304.0,3.0,,,0.0317,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Ballantine Books,English,title_value_rank,700.0,1,1,2,2,23.93,11.965,408.0,1.0,,,0.0317,1996.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,1000 Record Covers,Taschen,Multiple Languages,title_value_rank,701.0,1,1,2,2,23.91,11.955,575.0,3.0,,,0.0317,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Trauma,Signet,British English,title_value_rank,702.0,1,1,2,2,23.9,11.95,224.0,1.0,,,0.0317,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Sound of Mountain Water,Penguin Books,United States English,title_value_rank,703.0,1,1,2,2,23.88,11.94,288.0,1.0,,,0.0317,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Everything Bad is Good for You,Riverhead Books,United States English,title_value_rank,704.0,1,1,3,3,23.87,7.9567,254.0,1.0,,,0.0316,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Artist of the Missing,Farrar Strauss & Giroux-3pl,English,title_value_rank,705.0,1,1,2,2,23.86,11.93,256.0,2.0,,,0.0316,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Doctor's House,Scribner,English,title_value_rank,706.0,1,1,2,2,23.86,11.93,288.0,1.0,,,0.0316,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Gaia Books,Spanish,title_value_rank,707.0,1,1,4,4,23.82,5.955,383.0,1.0,,,0.0316,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,25 Ways to Win with People: How to Make Others Feel Like a Million Bucks,HarperCollins Leadership,English,title_value_rank,708.0,1,1,2,2,23.72,11.86,208.0,2.0,,,0.0314,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Pictures by J.R.R. Tolkien,Houghton Mifflin,English,title_value_rank,709.0,1,1,2,2,23.72,11.86,102.0,2.0,,,0.0314,1992.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Unknown Sigrid Undset: Jenny and Other Works,Steerforth Press,English,title_value_rank,710.0,1,1,2,2,23.72,11.86,406.0,4.0,,,0.0314,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Love  Hate and Everything in Between: Expressing Emotions in Japanese,Kodansha,English,title_value_rank,711.0,1,1,2,2,23.7,11.85,176.0,2.0,,,0.0314,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Turn of the Screw and Other Short Fiction,Bantam Classic,English,title_value_rank,712.0,1,1,2,2,23.7,11.85,527.0,2.0,,,0.0314,2008.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Theory of Semiotics,Indiana University Press,English,title_value_rank,713.0,1,1,2,2,23.67,11.835,368.0,1.0,,,0.0314,1978.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Summer of the Monkeys,Yearling,English,title_value_rank,714.0,1,1,2,2,23.67,11.835,288.0,1.0,,,0.0314,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"New Moon (Moon #6)",Berkley Sensation,English,title_value_rank,715.0,1,1,2,2,23.66,11.83,323.0,1.0,,,0.0314,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Cat Breaking Free (Joe Grey  #11)",Avon,English,title_value_rank,716.0,1,1,2,2,23.64,11.82,375.0,1.0,,,0.0313,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Separate War and Other Stories,Ace Books,United States English,title_value_rank,717.0,1,1,3,3,23.63,7.8767,270.0,2.0,,,0.0313,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Leadership,Little Brown,English,title_value_rank,718.0,1,1,2,2,23.63,11.815,397.0,1.0,,,0.0313,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Hollywood Hustle (Son of the Mob  #2)",Hyperion Paperbacks,English,title_value_rank,719.0,1,1,2,2,23.57,11.785,268.0,1.0,,,0.0312,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Brown Girl  Brownstones,Feminist Press,English,title_value_rank,720.0,1,1,2,2,23.56,11.78,324.0,3.0,,,0.0312,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Street Lawyer,Bantam,English,title_value_rank,721.0,1,1,2,2,23.56,11.78,384.0,1.0,,,0.0312,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Language and Mind,Cambridge University Press,English,title_value_rank,722.0,1,1,2,2,23.5,11.75,190.0,1.0,,,0.0311,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Missing Mom,Ecco,English,title_value_rank,723.0,1,1,2,2,23.48,11.74,464.0,1.0,,,0.0311,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Planet of the Apes: The Fall,HarperEntertainment,English,title_value_rank,724.0,1,1,2,2,23.47,11.735,288.0,1.0,,,0.0311,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Bone In The Throat,Canongate Books,English,title_value_rank,725.0,1,1,2,2,23.44,11.72,290.0,1.0,,,0.0311,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Death of a Scriptwriter (Hamish Macbeth  #14)",Warner Books,English,title_value_rank,726.0,1,1,3,3,23.43,7.81,198.0,1.0,,,0.0311,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Lolita,British Film Institute,English,title_value_rank,727.0,1,1,2,2,23.41,11.705,96.0,0.0,,,0.031,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,University of California Press,English,title_value_rank,728.0,1,1,2,2,23.38,11.69,344.0,1.0,,,0.031,1981.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Brave New World and Brave New World Revisited,HarperCollins,English,title_value_rank,729.0,1,1,2,2,23.37,11.685,340.0,2.0,,,0.031,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Seven Men and Two Others,Carlton Publishing Group,English,title_value_rank,730.0,1,1,2,2,23.37,11.685,288.0,1.0,,,0.031,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"At Risk (Winston Garano  #1)",Berkley Books,United States English,title_value_rank,731.0,1,1,2,2,23.36,11.68,289.0,0.0,,,0.031,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Mistaken Identity,Harper Collins,English,title_value_rank,732.0,1,1,2,2,23.34,11.67,324.0,1.0,,,0.0309,2016.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Good Guy,Bantam,English,title_value_rank,733.0,1,1,2,2,23.34,11.67,386.0,1.0,,,0.0309,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,She's Come Undone,Pocket,English,title_value_rank,734.0,1,1,3,3,23.32,7.7733,465.0,1.0,,,0.0309,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Clave Red Rabbit (Jack Ryan  #2)",Planeta Publishing,Spanish,title_value_rank,735.0,1,1,2,2,23.31,11.655,720.0,2.0,,,0.0309,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Sky's Pride and Joy (Bachelor Gulch #8)",Silhouette Romance,English,title_value_rank,736.0,1,1,3,3,23.29,7.7633,192.0,1.0,,,0.0309,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Warner Books,British English,title_value_rank,737.0,1,1,2,2,23.29,11.645,227.0,2.0,,,0.0309,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Diary of Virginia Woolf  Volume Two: 1920-1924,Mariner Books,English,title_value_rank,738.0,1,1,2,2,23.29,11.645,384.0,3.0,,,0.0309,1980.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Vegas Bites: A Werewolf Romance Anthology,Parker Publishing Llc,United States English,title_value_rank,739.0,1,1,2,2,23.29,11.645,346.0,4.0,,,0.0309,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Demons Don't Dream (Xanth #16)",Tor Fantasy,United States English,title_value_rank,740.0,1,1,2,2,23.26,11.63,352.0,1.0,,,0.0308,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Before the Frost (Linda Wallander #1)",Vintage Crime/Black Lizard,English,title_value_rank,741.0,1,1,2,2,23.23,11.615,375.0,2.0,,,0.0308,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Introduction to the Philosophy of History with Selections from The Philosophy of Right,Hackett Publishing Company Inc.,English,title_value_rank,742.0,1,1,2,2,23.22,11.61,106.0,2.0,,,0.0308,1988.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Cromartie High School  Vol. 05,ADV Manga,English,title_value_rank,743.0,1,1,2,2,23.2,11.6,168.0,2.0,,,0.0307,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Black Hole  tome 3: Visions,Delcourt,French,title_value_rank,744.0,1,1,2,2,23.19,11.595,63.0,1.0,,,0.0307,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,72 Hour Hold,Anchor,English,title_value_rank,745.0,1,1,2,2,23.19,11.595,336.0,1.0,,,0.0307,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Boomer Bible,Workman Publishing Company,English,title_value_rank,746.0,1,1,2,2,23.19,11.595,880.0,1.0,,,0.0307,1991.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Grendel: Devil by the Deed,Dark Horse Comics,English,title_value_rank,747.0,1,1,2,2,23.18,11.59,48.0,4.0,,,0.0307,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Gold Coast (Three Californias Triptych  #2)",Orb Books,English,title_value_rank,748.0,1,1,2,2,23.17,11.585,400.0,1.0,,,0.0307,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A River Runs Through It,University of Chicago Press,English,title_value_rank,749.0,1,1,2,2,23.14,11.57,168.0,2.0,,,0.0307,1989.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Shattered Sword: The Untold Story of the Battle of Midway,Potomac Books,English,title_value_rank,750.0,1,1,2,2,23.14,11.57,612.0,2.0,,,0.0307,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Secret Diary of Anne Boleyn,Atria Books,English,title_value_rank,751.0,1,1,3,3,23.07,7.69,281.0,1.0,,,0.0306,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Shopaholic & Baby (Shopaholic  #5)",Dial Press,English,title_value_rank,752.0,1,1,3,3,23.07,7.69,359.0,1.0,,,0.0306,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Jeeves in the Offing (Jeeves  #12)",Everyman,English,title_value_rank,753.0,1,1,2,2,23.04,11.52,208.0,1.0,,,0.0305,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Shout Out Loud! 5,Blu,British English,title_value_rank,754.0,1,1,3,3,23.01,7.67,192.0,1.0,,,0.0305,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Annotated Gulliver's Travels,Random House Value Publishing,English,title_value_rank,755.0,1,1,2,2,23.01,11.505,298.0,2.0,,,0.0305,1980.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Pantheon,English,title_value_rank,756.0,1,1,2,2,23.01,11.505,384.0,6.0,,,0.0305,1989.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
