evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,publisher_count,language_count,total_price,avg_price,avg_pages,share_pct,notes
author_lifecycle_mix,author_lifecycle,Tom Clancy,delivered_path,,lifecycle_rank_within_author,2.0,8,8,9,9,,,,67.63,7.5144,,40.9091,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Tracy Hickman,delivered_path,,lifecycle_rank_within_author,2.0,5,5,6,6,,,,84.42,14.07,,31.5789,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Ursula K. Le Guin,delivered_path,,lifecycle_rank_within_author,2.0,8,8,9,9,,,,89.1,9.9,,50.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,V.C. Andrews,delivered_path,,lifecycle_rank_within_author,2.0,7,7,7,7,,,,74.78,10.6829,,41.1765,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,William Goldman,delivered_path,,lifecycle_rank_within_author,2.0,4,4,4,4,,,,57.89,14.4725,,40.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,William Shakespeare,delivered_path,,lifecycle_rank_within_author,2.0,10,10,13,13,,,,128.73,9.9023,,46.4286,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,William Sleator,incomplete_or_in_progress,,lifecycle_rank_within_author,2.0,6,6,7,7,,,,65.32,9.3314,,50.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Agatha Christie,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,1.56,1.56,,3.4483,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Alan Dean Foster,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,12.51,12.51,,5.5556,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Aldous Huxley,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,7.24,7.24,,5.8824,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Anne Rice,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,26.95,13.475,,11.7647,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,C.S. Lewis,returned_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,24.78,12.39,,9.5238,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Christopher Hitchens,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,2.76,2.76,,5.5556,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Chuck Palahniuk,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,17.93,17.93,,7.6923,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Clive Cussler,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,13.52,13.52,,6.25,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dan Simmons,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,4.21,4.21,,5.5556,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dave Eggers,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,30.22,15.11,,12.5,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dean Koontz,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,11.64,11.64,,7.1429,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dick Francis,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,18.37,18.37,,6.25,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dr. Seuss,no_observed_order,,lifecycle_rank_within_author,3.0,10,10,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Ernest Hemingway,no_observed_order,,lifecycle_rank_within_author,3.0,5,5,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Francine Pascal,no_observed_order,,lifecycle_rank_within_author,3.0,10,10,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Gabriel García Márquez,no_observed_order,,lifecycle_rank_within_author,3.0,11,11,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Georg Wilhelm Friedrich Hegel,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,5.38,5.38,,7.6923,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Gordon Korman,cancelled_path,,lifecycle_rank_within_author,3.0,5,5,5,5,,,,31.89,6.378,,21.7391,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Hiromu Arakawa,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,7.48,7.48,,5.5556,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Isaac Asimov,returned_path,,lifecycle_rank_within_author,3.0,3,3,3,3,,,,41.48,13.8267,,21.4286,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,J.R.R. Tolkien,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,14.94,14.94,,3.7037,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Jack Vance,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,9.91,9.91,,10.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,James Patterson,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,18.04,9.02,,8.3333,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Janet Evanovich,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,6.2,6.2,,7.6923,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Jodi Picoult,no_observed_order,,lifecycle_rank_within_author,3.0,8,8,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,John Grisham,no_observed_order,,lifecycle_rank_within_author,3.0,8,8,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Kahlil Gibran,no_observed_order,,lifecycle_rank_within_author,3.0,3,3,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Laura Ingalls Wilder,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,3.62,3.62,,6.6667,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Laurell K. Hamilton,no_observed_order,,lifecycle_rank_within_author,3.0,14,14,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Maeve Binchy,no_observed_order,,lifecycle_rank_within_author,3.0,10,10,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Marcel Proust,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,19.64,19.64,,5.8824,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Margaret Weis,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,21.3,10.65,,8.3333,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Marian Keyes,no_observed_order,,lifecycle_rank_within_author,3.0,11,11,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Mark Twain,no_observed_order,,lifecycle_rank_within_author,3.0,13,13,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Mary Higgins Clark,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,19.15,19.15,,5.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Mercedes Lackey,returned_path,,lifecycle_rank_within_author,3.0,3,3,3,3,,,,50.82,16.94,,10.7143,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Neil Gaiman,no_observed_order,,lifecycle_rank_within_author,3.0,17,17,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Orson Scott Card,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,12.32,6.16,,8.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,P.G. Wodehouse,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,16.85,16.85,,2.7027,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Philip K. Dick,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,9.56,9.56,,6.25,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Philippa Gregory,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,12.68,12.68,,6.6667,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Piers Anthony,returned_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,20.23,10.115,,7.4074,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Plato,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,11.48,11.48,,5.2632,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Quentin Blake,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,19.41,19.41,,5.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Ray Bradbury,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,14.17,14.17,,7.6923,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Roald Dahl,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,3.76,3.76,,3.2258,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Robert A. Heinlein,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,8.5,8.5,,7.6923,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Rumiko Takahashi,cancelled_path,,lifecycle_rank_within_author,3.0,3,3,3,3,,,,25.69,8.5633,,12.5,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Sandra Brown,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,22.93,11.465,,5.4054,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Sophocles,no_observed_order,,lifecycle_rank_within_author,3.0,8,8,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,SparkNotes,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,11.55,11.55,,7.6923,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Stephen King,returned_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,7.69,7.69,,2.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Terry Pratchett,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,16.62,8.31,,10.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Tom Clancy,no_observed_order,,lifecycle_rank_within_author,3.0,15,15,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Tracy Hickman,cancelled_path,,lifecycle_rank_within_author,3.0,1,1,1,1,,,,6.51,6.51,,5.2632,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Ursula K. Le Guin,no_observed_order,,lifecycle_rank_within_author,3.0,5,5,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,V.C. Andrews,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,21.02,10.51,,11.7647,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,William Goldman,no_observed_order,,lifecycle_rank_within_author,3.0,4,4,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,William Shakespeare,cancelled_path,,lifecycle_rank_within_author,3.0,2,2,2,2,,,,24.86,12.43,,7.1429,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,William Sleator,no_observed_order,,lifecycle_rank_within_author,3.0,3,3,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Agatha Christie,no_observed_order,,lifecycle_rank_within_author,4.0,17,17,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Alan Dean Foster,no_observed_order,,lifecycle_rank_within_author,4.0,12,12,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Aldous Huxley,no_observed_order,,lifecycle_rank_within_author,4.0,3,3,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Anne Rice,no_observed_order,,lifecycle_rank_within_author,4.0,16,16,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,C.S. Lewis,cancelled_path,,lifecycle_rank_within_author,4.0,2,2,2,2,,,,5.41,2.705,,9.5238,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Christopher Hitchens,no_observed_order,,lifecycle_rank_within_author,4.0,8,8,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Chuck Palahniuk,no_observed_order,,lifecycle_rank_within_author,4.0,5,5,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Clive Cussler,no_observed_order,,lifecycle_rank_within_author,4.0,11,11,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dan Simmons,returned_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,1.27,1.27,,5.5556,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dave Eggers,returned_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,13.28,13.28,,6.25,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dean Koontz,no_observed_order,,lifecycle_rank_within_author,4.0,21,21,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Dick Francis,cancelled_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,4.08,4.08,,6.25,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Georg Wilhelm Friedrich Hegel,no_observed_order,,lifecycle_rank_within_author,4.0,4,4,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Gordon Korman,returned_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,2.01,2.01,,4.3478,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Hiromu Arakawa,cancelled_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,4.18,4.18,,5.5556,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Isaac Asimov,no_observed_order,,lifecycle_rank_within_author,4.0,13,13,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,J.R.R. Tolkien,returned_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,0.94,0.94,,3.7037,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Jack Vance,no_observed_order,,lifecycle_rank_within_author,4.0,10,10,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,James Patterson,returned_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,5.87,5.87,,4.1667,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Janet Evanovich,no_observed_order,,lifecycle_rank_within_author,4.0,11,11,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Laura Ingalls Wilder,no_observed_order,,lifecycle_rank_within_author,4.0,15,15,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Marcel Proust,no_observed_order,,lifecycle_rank_within_author,4.0,6,6,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Margaret Weis,no_observed_order,,lifecycle_rank_within_author,4.0,19,19,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Mary Higgins Clark,no_observed_order,,lifecycle_rank_within_author,4.0,6,6,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Mercedes Lackey,cancelled_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,4.28,4.28,,3.5714,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Orson Scott Card,no_observed_order,,lifecycle_rank_within_author,4.0,23,23,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,P.G. Wodehouse,cancelled_path,,lifecycle_rank_within_author,4.0,1,1,1,1,,,,2.57,2.57,,2.7027,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Philip K. Dick,no_observed_order,,lifecycle_rank_within_author,4.0,7,7,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Philippa Gregory,no_observed_order,,lifecycle_rank_within_author,4.0,4,4,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Piers Anthony,no_observed_order,,lifecycle_rank_within_author,4.0,13,13,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
author_lifecycle_mix,author_lifecycle,Plato,no_observed_order,,lifecycle_rank_within_author,4.0,8,8,0,0,,,,0.0,,,0.0,Lifecycle outcomes attached to top author demand.
