evidence_group_id,evidence_block,entity_level,entity,parent_entity,region,row_count,order_count,product_count,positive_product_count,negative_product_count,mixed_region_product_count,sales,sales_share_pct,profit,profit_margin_pct,avg_discount,loss_line_count,gross_loss,gross_loss_share_pct,min_margin_pct,max_margin_pct,rank_by_sales,rank_by_profit,rank_by_loss,note
G5,cross_region_sku_consistency,multi_region_product,OFF-SU-10001225 / Staple remover,Office Supplies / Supplies,,16,16,4,1,3,1,160.45,,-12.66,-7.89,0.1,8,-14.57,,-22.5,2.0,,1471,236,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10001967 / Telescoping Adjustable Floor Lamp,Furniture / Furnishings,,12,12,3,2,1,1,287.86,,-11.99,-4.17,0.3,4,-41.98,,-87.5,25.0,,1470,237,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000494 / Acco Economy Flexible Poly Round Ring Binder,Office Supplies / Binders,,8,8,3,1,2,1,22.97,,-11.48,-50.0,0.6,6,-14.09,,-175.0,31.25,,1469,238,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-FA-10000053 / Revere Boxed Rubber Bands by Revere,Office Supplies / Fasteners,,12,12,4,2,2,1,96.01,,-11.42,-11.89,0.1,6,-12.25,,-22.5,2.0,,1468,239,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10000201 / Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies / Binders,,12,12,3,1,2,1,51.66,,-9.84,-19.05,0.617,10,-22.14,,-150.0,32.2,,1466,241,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004022 / Acco Suede Grain Vinyl Round Ring Binder,Office Supplies / Binders,,16,16,4,1,3,1,77.28,,-9.79,-12.66,0.538,10,-25.69,,-170.0,32.5,,1465,242,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-ST-10000419 / Rogers Jumbo File, Granite",Office Supplies / Storage,,14,14,4,3,1,1,635.54,,-9.78,-1.54,0.029,2,-15.48,,-10.0,1.0,,1464,243,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10002505 / Eldon 100 Class Desk Accessories,Furniture / Furnishings,,8,8,2,1,1,1,72.79,,-9.71,-13.33,0.3,4,-22.65,,-70.0,32.0,,1463,244,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004141 / Insertable Tab Indexes For Data Binders,Office Supplies / Binders,,10,10,3,1,2,1,34.98,,-9.67,-27.64,0.6,8,-18.44,,-170.0,46.0,,1462,245,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002071 / Fellowes Black Plastic Comb Bindings,Office Supplies / Binders,,18,18,3,1,2,1,204.51,,-8.83,-4.32,0.411,8,-61.12,,-80.0,32.5,,1461,246,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10000216 / Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies / Binders,,6,6,3,1,2,1,108.95,,-7.78,-7.14,0.533,4,-31.13,,-66.67,37.5,,1460,247,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000124 / Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies / Appliances,,4,4,2,1,1,1,76.54,,-7.32,-9.57,0.4,2,-25.96,,-260.0,28.0,,1457,250,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-SU-10002189 / Acme Rosewood Handle Letter Opener,Office Supplies / Supplies,,6,6,2,1,1,1,87.34,,-6.99,-8.0,0.067,2,-7.54,,-23.75,1.0,,1456,251,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-FA-10004395 / Plymouth Boxed Rubber Bands by Plymouth,Office Supplies / Fasteners,,10,10,3,1,2,1,154.49,,-6.59,-4.27,0.08,4,-11.3,,-7.95,5.0,,1455,252,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000736 / Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies / Storage,,24,24,4,1,3,1,6057.3,,-6.48,-0.11,0.067,8,-207.31,,-20.0,4.0,,1454,253,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10004209 / Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies / Binders,,20,20,4,2,2,1,365.02,,-6.43,-1.76,0.43,10,-114.97,,-83.33,31.25,,1453,254,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004094 / GBC Standard Plastic Binding Systems Combs,Office Supplies / Binders,,10,10,2,1,1,1,111.51,,-5.84,-5.24,0.5,6,-42.13,,-155.0,37.55,,1452,255,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004415 / Stacking Tray, Side-Loading, Legal, Smoke",Furniture / Furnishings,,8,8,3,2,1,1,93.18,,-5.73,-6.15,0.25,2,-18.19,,-72.5,31.0,,1451,256,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10001634 / Hoover Commercial Lightweight Upright Vacuum,Office Supplies / Appliances,,4,4,2,1,1,1,36.19,,-5.01,-13.85,0.5,2,-7.52,,-270.0,7.5,,1449,258,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10004531 / OtterBox Commuter Series Case - iPhone 5 & 5s,Technology / Phones,,6,6,2,1,1,1,416.72,,-4.66,-1.12,0.2,2,-50.4,,-8.46,35.0,,1448,259,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10000309 / GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies / Binders,,18,18,4,3,1,1,538.79,,-4.57,-0.85,0.389,8,-179.6,,-155.0,49.0,,1447,260,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002982 / Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies / Binders,,22,22,4,2,2,1,286.02,,-4.36,-1.52,0.536,14,-73.0,,-160.0,19.73,,1446,261,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10000199 / Kingston Digital DataTraveler 8GB USB 2.0,Technology / Accessories,,6,6,3,1,2,1,88.06,,-4.05,-4.59,0.133,4,-5.71,,-7.5,14.0,,1445,262,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003784 / Computer Printout Index Tabs,Office Supplies / Binders,,8,8,2,1,1,1,22.18,,-4.03,-18.18,0.5,4,-9.68,,-160.0,35.0,,1444,263,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000831 / Storex Flexible Poly Binders with Double Pockets,Office Supplies / Binders,,6,6,2,1,1,1,21.65,,-4.01,-18.54,0.467,4,-8.87,,-80.0,46.0,,1443,264,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000848 / Angle-D Ring Binders,Office Supplies / Binders,,12,12,2,1,1,1,78.77,,-3.94,-5.0,0.533,8,-21.0,,-80.0,1.82,,1442,265,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10002030 / Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture / Furnishings,,4,4,2,1,1,1,195.62,,-3.56,-1.82,0.4,2,-35.57,,-40.0,30.0,,1441,266,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-SU-10003936 / Acme Serrated Blade Letter Opener,Office Supplies / Supplies,,4,4,2,1,1,1,27.98,,-3.5,-12.5,0.1,2,-3.63,,-23.75,1.0,,1440,267,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10001379 / Executive Impressions 16-1/2"" Circular Wall Clock",Furniture / Furnishings,,4,4,2,1,1,1,117.57,,-2.14,-1.82,0.3,2,-25.65,,-40.0,44.0,,1439,268,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004967 / Round Ring Binders,Office Supplies / Binders,,12,12,3,2,1,1,59.9,,-1.83,-3.06,0.467,6,-16.43,,-165.0,33.75,,1438,269,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10002571 / Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies / Binders,,12,12,3,2,1,1,199.6,,-1.4,-0.7,0.45,6,-57.88,,-165.0,47.0,,1437,270,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10004963 / Eldon Gobal File Keepers,Office Supplies / Storage,,12,12,3,2,1,1,696.44,,-1.21,-0.17,0.067,4,-24.22,,-20.0,4.0,,1436,271,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-FA-10001135 / Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies / Fasteners,,6,6,2,1,1,1,26.14,,-1.03,-3.94,0.067,2,-1.43,,-22.5,2.0,,1435,272,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-FA-10004968 / Rubber Band Ball,Office Supplies / Fasteners,,8,8,2,1,1,1,116.69,,-0.6,-0.51,0.05,2,-2.69,,-1.11,2.0,,1434,273,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10001132 / Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies / Binders,,8,8,4,1,3,1,125.89,,-0.32,-0.26,0.55,6,-42.5,,-155.0,49.0,,1433,274,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10004289 / Global Super Steno Chair,Furniture / Chairs,,14,14,3,2,1,1,4779.8,,-0.0,-0.0,0.143,8,-255.31,,-3.75,7.78,,1432,275,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10002931 / Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies / Binders,,8,8,2,1,1,1,629.1,,-0.0,-0.0,0.45,4,-150.98,,-4.48,37.5,,1431,276,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-SU-10003505 / Premier Electric Letter Opener,Office Supplies / Supplies,,16,16,4,2,2,1,5283.22,,0.0,0.0,0.075,6,-208.55,,-18.75,5.0,,1429,278,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10002024 / HON 5400 Series Task Chairs for Big and Tall,Furniture / Chairs,,16,16,4,1,1,1,43741.15,,0.0,0.0,0.2,6,-2243.14,,-2.56,3.03,,1428,279,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-FA-10003472 / Bagged Rubber Bands,Office Supplies / Fasteners,,10,10,3,2,1,1,51.41,,0.6,1.18,0.04,2,-1.21,,-20.0,4.0,,1426,281,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10002906 / Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies / Appliances,,8,8,2,1,1,1,19.54,,0.89,4.55,0.3,2,-2.22,,-250.0,16.67,,1425,282,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10002240 / Nu-Dell EZ-Mount Plastic Wall Frames,Furniture / Furnishings,,4,4,2,1,1,1,39.4,,1.58,4.0,0.3,2,-7.88,,-50.0,40.0,,1424,283,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10002134 / Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology / Accessories,,6,6,3,2,1,1,210.29,,1.62,0.77,0.067,2,-9.71,,-7.5,14.0,,1423,284,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003350 / Acco Expandable Hanging Binders,Office Supplies / Binders,,8,8,3,2,1,1,77.84,,2.04,2.62,0.35,4,-21.44,,-80.0,46.0,,1422,285,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004364 / Storex Dura Pro Binders,Office Supplies / Binders,,24,24,4,3,1,1,250.67,,2.38,0.95,0.467,14,-81.38,,-24.02,31.25,,1420,287,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10000387 / KeyTronic_KT800P2 -_Keyboard_- Black,Technology / Accessories,,6,6,2,1,1,1,150.2,,2.4,1.6,0.133,4,-3.0,,-2.5,3.53,,1419,288,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000804 / Hoover Portapower Portable Vacuum,Office Supplies / Appliances,,8,8,3,2,1,1,123.65,,2.69,2.17,0.3,2,-14.78,,-275.0,25.0,,1418,289,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-AP-10001626 / Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies / Appliances,,14,14,3,2,1,1,101.14,,3.27,3.23,0.229,4,-21.01,,-270.0,26.0,,1417,290,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10002217 / Imation_Clip USB_flash drive_- 8 GB,Technology / Accessories,,14,14,3,2,1,1,887.36,,3.76,0.42,0.086,6,-36.85,,-0.71,6.0,,1416,291,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003094 / Self-Adhesive Ring Binder Labels,Office Supplies / Binders,,8,8,3,2,1,1,45.76,,4.72,10.31,0.425,4,-9.5,,-76.67,33.75,,1412,295,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000617 / Woodgrain Magazine Files by Perma,Office Supplies / Storage,,12,12,4,3,1,1,138.27,,5.24,3.79,0.067,4,-3.1,,-16.25,7.0,,1411,296,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10003278 / Belkin 7-Outlet SurgeMaster Home Series,Office Supplies / Appliances,,10,10,4,3,1,1,212.34,,5.59,2.63,0.24,2,-30.18,,-270.0,26.0,,1409,298,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004587 / GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture / Furnishings,,6,6,2,1,1,1,326.66,,6.28,1.92,0.4,4,-55.28,,-27.5,49.0,,1406,301,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000301 / GBC Instant Report Kit,Office Supplies / Binders,,26,26,4,3,1,1,329.97,,6.47,1.96,0.492,16,-104.81,,-66.67,37.5,,1405,302,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
