evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,violation_share_pct,fine_share_pct,avg_fine_per_violation,notes
facility_category_profile,facility_type_category,LIQUORE STORE/BAR,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,8,0,0,0,400.0,0.0015,0.0006,50.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,LIQUORE STORE/BAR,Food Protection,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,100.0,0.0004,0.0002,50.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,LIQUORE STORE/BAR,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Food Preparer,Food Protection,,category_rank_in_facility_type,1.0,153,67,259,72,0,0,40550.0,0.0493,0.0649,156.5637,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Food Preparer,Food Maintenance,,category_rank_in_facility_type,2.0,134,56,219,0,0,0,16400.0,0.0417,0.0263,74.8858,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Food Preparer,Insect and Rodent Control,,category_rank_in_facility_type,3.0,93,35,105,0,0,0,16500.0,0.02,0.0264,157.1429,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RESTAURANT/GAS STATION,Food Maintenance,,category_rank_in_facility_type,1.0,12,1,21,0,0,0,1400.0,0.004,0.0022,66.6667,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RESTAURANT/GAS STATION,Food Protection,,category_rank_in_facility_type,2.0,13,1,18,2,0,0,2600.0,0.0034,0.0042,144.4444,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RESTAURANT/GAS STATION,Insect and Rodent Control,,category_rank_in_facility_type,3.0,5,1,7,0,0,0,1000.0,0.0013,0.0016,142.8571,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ROOFTOP,Food Maintenance,,category_rank_in_facility_type,1.0,16,6,31,0,0,0,2600.0,0.0059,0.0042,83.871,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ROOFTOP,Food Protection,,category_rank_in_facility_type,2.0,15,6,19,3,0,0,2850.0,0.0036,0.0046,150.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ROOFTOP,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Reataurant/Bar,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Reataurant/Bar,Food Protection,,category_rank_in_facility_type,2.0,2,2,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,THEATER,Food Maintenance,,category_rank_in_facility_type,1.0,10,5,31,0,0,0,1700.0,0.0059,0.0027,54.8387,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,THEATER,Insect and Rodent Control,,category_rank_in_facility_type,2.0,8,3,8,0,0,0,1000.0,0.0015,0.0016,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,THEATER,Food Protection,,category_rank_in_facility_type,3.0,5,2,6,0,0,0,450.0,0.0011,0.0007,75.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,convenience store,Food Maintenance,,category_rank_in_facility_type,1.0,15,7,22,0,0,0,2000.0,0.0042,0.0032,90.9091,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,convenience store,Food Protection,,category_rank_in_facility_type,2.0,15,7,17,0,0,0,1400.0,0.0032,0.0022,82.3529,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,convenience store,Insect and Rodent Control,,category_rank_in_facility_type,3.0,8,4,8,0,0,0,1000.0,0.0015,0.0016,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,grocery/dollar store,Food Maintenance,,category_rank_in_facility_type,1.0,5,1,10,0,0,0,1000.0,0.0019,0.0016,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,grocery/dollar store,Food Protection,,category_rank_in_facility_type,2.0,5,1,5,0,0,0,500.0,0.001,0.0008,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,grocery/dollar store,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ice cream shop,Food Maintenance,,category_rank_in_facility_type,1.0,3,1,8,0,0,0,500.0,0.0015,0.0008,62.5,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ice cream shop,Food Protection,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,CATERING/CAFE,Food Maintenance,,category_rank_in_facility_type,1.0,5,1,19,0,0,0,1500.0,0.0036,0.0024,78.9474,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,CATERING/CAFE,Food Protection,,category_rank_in_facility_type,2.0,5,1,11,0,0,0,900.0,0.0021,0.0014,81.8182,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,COFFEE/TEA,Food Protection,,category_rank_in_facility_type,1.0,2,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,COFFEE/TEA,Food Maintenance,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Church Kitchen,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Church Kitchen,Food Protection,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Commissary,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,8,0,0,0,800.0,0.0015,0.0013,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Commissary,Food Protection,,category_rank_in_facility_type,2.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Convenience Store,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE COMBO,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/GAS STATION,Food Maintenance,,category_rank_in_facility_type,1.0,8,5,21,0,0,0,2000.0,0.004,0.0032,95.2381,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/GAS STATION,Food Protection,,category_rank_in_facility_type,2.0,4,2,4,0,0,0,300.0,0.0008,0.0005,75.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/GAS STATION,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY& RESTAURANT,Food Protection,,category_rank_in_facility_type,1.0,6,2,8,0,0,0,700.0,0.0015,0.0011,87.5,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY& RESTAURANT,Food Maintenance,,category_rank_in_facility_type,2.0,6,2,7,0,0,0,600.0,0.0013,0.001,85.7143,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY& RESTAURANT,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Gas station,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Gas station,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HOT DOG STATION,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,9,0,0,0,900.0,0.0017,0.0014,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HOT DOG STATION,Food Protection,,category_rank_in_facility_type,2.0,5,1,7,2,0,0,1650.0,0.0013,0.0026,235.7143,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HOT DOG STATION,Personnel,,category_rank_in_facility_type,3.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOBILE DESSERT CART,Food Protection,,category_rank_in_facility_type,1.0,1,1,2,1,0,0,600.0,0.0004,0.001,300.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOBILE FOOD DESSERTS VENDOR,Food Protection,,category_rank_in_facility_type,1.0,1,1,1,1,0,0,500.0,0.0002,0.0008,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Food Dispenser,Food Protection,,category_rank_in_facility_type,1.0,215,116,330,117,0,0,58750.0,0.0628,0.0941,178.0303,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Food Dispenser,Food Maintenance,,category_rank_in_facility_type,2.0,163,86,228,0,0,0,15500.0,0.0434,0.0248,67.9825,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Food Dispenser,Wash and Waste Water Disposal,,category_rank_in_facility_type,3.0,102,52,126,126,0,0,39500.0,0.024,0.0632,313.4921,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NIGHT CLUB,Food Maintenance,,category_rank_in_facility_type,1.0,3,2,10,0,0,0,800.0,0.0019,0.0013,80.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NIGHT CLUB,Food Protection,,category_rank_in_facility_type,2.0,3,2,8,0,0,0,650.0,0.0015,0.001,81.25,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NIGHT CLUB,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Pool,Food Maintenance,,category_rank_in_facility_type,1.0,3,2,9,0,0,0,900.0,0.0017,0.0014,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Pool,Food Protection,,category_rank_in_facility_type,2.0,2,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Pool,Compliance,,category_rank_in_facility_type,3.0,2,1,2,1,0,0,750.0,0.0004,0.0012,375.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Tavern,Food Maintenance,,category_rank_in_facility_type,1.0,7,4,25,0,0,0,2500.0,0.0048,0.004,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Tavern,Food Protection,,category_rank_in_facility_type,2.0,9,3,16,2,0,0,2350.0,0.003,0.0038,146.875,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Tavern,Insect and Rodent Control,,category_rank_in_facility_type,3.0,4,1,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,WINE TASTING BAR,Food Maintenance,,category_rank_in_facility_type,1.0,5,2,9,0,0,0,500.0,0.0017,0.0008,55.5556,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,WINE TASTING BAR,Insect and Rodent Control,,category_rank_in_facility_type,2.0,4,2,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,WINE TASTING BAR,Food Protection,,category_rank_in_facility_type,3.0,3,2,3,3,0,0,500.0,0.0006,0.0008,166.6667,Check whether facility-type patterns explain category-level burden.
