evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,total_price,avg_price,secondary_value,share_pct,notes
title_shipping_mix,title_shipping,"A Pinch of Snuff (Dalziel & Pascoe  #5)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,18.13,18.13,,39.5161,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Accordion Crimes,Standard,,shipping_rank_within_title,2.0,,,1,1,1,13.27,13.27,,32.4212,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Aeneid: Selections from Books 1  2  4  6  10  12,International,,shipping_rank_within_title,2.0,,,1,1,1,18.93,18.93,,48.6507,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Anleitung zum Zickigsein,Priority,,shipping_rank_within_title,2.0,,,2,2,2,20.0,10.0,,42.7533,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Are We There Yet?,International,,shipping_rank_within_title,2.0,,,1,1,1,15.25,15.25,,36.7736,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Betsy and Tacy Go Downtown (Betsy-Tacy  #4)",Express,,shipping_rank_within_title,2.0,,,1,1,1,19.5,19.5,,45.8824,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Black Widow: Homecoming,Express,,shipping_rank_within_title,2.0,,,1,1,1,12.86,12.86,,27.9991,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Camera Lucida: Reflections on Photography,International,,shipping_rank_within_title,2.0,,,1,1,1,19.52,19.52,,44.243,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Celebrations: Rituals of Peace and Prayer,Standard,,shipping_rank_within_title,2.0,,,1,1,1,16.18,16.18,,34.4989,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Cities of the Plain (The Border Trilogy  #3)",International,,shipping_rank_within_title,2.0,,,1,1,1,17.88,17.88,,29.8348,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Close Range,Standard,,shipping_rank_within_title,2.0,,,1,1,1,17.4,17.4,,37.6216,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Crime and Punishment,Standard,,shipping_rank_within_title,2.0,,,1,1,1,14.16,14.16,,34.3023,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Daniel Deronda,Standard,,shipping_rank_within_title,2.0,,,1,1,1,13.29,13.29,,31.1387,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Different Seasons,Priority,,shipping_rank_within_title,2.0,,,2,2,2,25.47,12.735,,40.5186,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Dostoevsky,International,,shipping_rank_within_title,2.0,,,1,1,1,14.99,14.99,,33.2299,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Error humano,Express,,shipping_rank_within_title,2.0,,,1,1,1,16.29,16.29,,35.3516,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Falling Angel,Express,,shipping_rank_within_title,2.0,,,1,1,1,7.58,7.58,,17.8102,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Fantastic Mr Fox,Express,,shipping_rank_within_title,2.0,,,1,1,1,11.72,11.72,,29.8523,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Full House: The Spread of Excellence from Plato to Darwin,Priority,,shipping_rank_within_title,2.0,,,2,2,2,22.28,11.14,,42.7886,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Galápagos,Express,,shipping_rank_within_title,2.0,,,1,1,1,15.68,15.68,,40.8972,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Genetics and the Origin of Species,Standard,,shipping_rank_within_title,2.0,,,1,1,1,11.92,11.92,,29.3596,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Gilda Joyce: Psychic Investigator (Gilda Joyce  #1)",International,,shipping_rank_within_title,2.0,,,1,1,1,11.94,11.94,,29.8799,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Happy Are the Peace Makers (Blackie Ryan  #5)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,17.63,17.63,,41.4044,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hard Eight (Stephanie Plum  #8)",Express,,shipping_rank_within_title,2.0,,,1,1,1,18.59,18.59,,39.2691,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hidden Leaves (De Beers  #5)",Express,,shipping_rank_within_title,2.0,,,1,1,1,12.03,12.03,,28.5884,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"How ""Natives"" Think: About Captain Cook  For Example",Express,,shipping_rank_within_title,2.0,,,1,1,1,11.77,11.77,,28.8763,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,How to Travel with a Salmon and Other Essays,Standard,,shipping_rank_within_title,2.0,,,1,1,1,17.9,17.9,,43.3939,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hyperion (Los Cantos de Hyperion  #1)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,14.68,14.68,,37.8546,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Identity,Standard,,shipping_rank_within_title,2.0,,,1,1,1,19.48,19.48,,27.6312,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,In Pharaoh's Army: Memories of the Lost War,Express,,shipping_rank_within_title,2.0,,,1,1,1,13.12,13.12,,31.8138,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,Express,,shipping_rank_within_title,2.0,,,1,1,1,19.9,19.9,,49.4164,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Life of Pi,Priority,,shipping_rank_within_title,2.0,,,1,1,1,15.9,15.9,,40.4066,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Love-Lies-Bleeding,Standard,,shipping_rank_within_title,2.0,,,1,1,1,18.55,18.55,,42.9199,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Moo  Baa  La La La!,Priority,,shipping_rank_within_title,2.0,,,2,2,2,11.88,5.94,,28.7095,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"My Ishmael (Ishmael  #3)",Priority,,shipping_rank_within_title,2.0,,,1,1,1,17.13,17.13,,43.411,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Nickel and Dimed: On (Not) Getting by in America,International,,shipping_rank_within_title,2.0,,,1,1,1,16.6,16.6,,39.2621,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,O Xará,Priority,,shipping_rank_within_title,2.0,,,1,1,1,18.22,18.22,,34.7445,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Pies and Tarts,Standard,,shipping_rank_within_title,2.0,,,1,1,1,9.39,9.39,,17.8755,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Preface to the Phenomenology of Spirit,Express,,shipping_rank_within_title,2.0,,,1,1,1,12.12,12.12,,25.9085,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Raising the Bar: Ministry to Youth in the New Millennium,Express,,shipping_rank_within_title,2.0,,,1,1,1,9.11,9.11,,22.4883,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Reversible Errors (Kindle County Legal Thriller #6)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,12.15,12.15,,25.4931,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Ring of Fire (Ring of Fire Anthology  #1)",International,,shipping_rank_within_title,2.0,,,1,1,1,13.9,13.9,,27.8501,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Rose of No Man's Land,Standard,,shipping_rank_within_title,2.0,,,1,1,1,14.01,14.01,,33.5649,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Schopenhauer: A Very Short Introduction,Express,,shipping_rank_within_title,2.0,,,1,1,1,19.35,19.35,,43.4929,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Seduction by Design,Standard,,shipping_rank_within_title,2.0,,,1,1,1,13.7,13.7,,32.3418,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,SeinLanguage,Standard,,shipping_rank_within_title,2.0,,,1,1,1,16.69,16.69,,32.0284,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Skylight Confessions,International,,shipping_rank_within_title,2.0,,,1,1,1,16.67,16.67,,33.0623,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Spares,Priority,,shipping_rank_within_title,2.0,,,1,1,1,17.95,17.95,,33.652,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Express,,shipping_rank_within_title,2.0,,,1,1,1,19.98,19.98,,43.9604,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Territoires (Le talisman des territoires  #2)",Express,,shipping_rank_within_title,2.0,,,1,1,1,18.26,18.26,,39.3111,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Architecture of Happiness,Express,,shipping_rank_within_title,2.0,,,1,1,1,15.33,15.33,,28.5847,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Bible Cure For Diabetes,International,,shipping_rank_within_title,2.0,,,2,2,2,14.96,7.48,,36.1527,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Bluest Eye,Standard,,shipping_rank_within_title,2.0,,,1,1,1,14.63,14.63,,35.0251,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Book of Five Rings,Standard,,shipping_rank_within_title,2.0,,,1,1,1,13.51,13.51,,34.7301,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Cat Who Walks Through Walls (The World As Myth),International,,shipping_rank_within_title,2.0,,,1,1,1,18.35,18.35,,40.3385,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Communist Manifesto,Priority,,shipping_rank_within_title,2.0,,,1,1,1,19.56,19.56,,50.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Complete Works: The Revised Oxford Translation  Vol. 1,Express,,shipping_rank_within_title,2.0,,,1,1,1,15.02,15.02,,39.1554,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Dive from Clausen's Pier,Standard,,shipping_rank_within_title,2.0,,,1,1,1,13.95,13.95,,36.262,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Door Into Summer,Express,,shipping_rank_within_title,2.0,,,1,1,1,17.0,17.0,,39.0894,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The End of Days (The Earth Chronicles  #7)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,16.32,16.32,,34.0995,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Feminine Mystique,Express,,shipping_rank_within_title,2.0,,,1,1,1,19.91,19.91,,48.4193,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,Priority,,shipping_rank_within_title,2.0,,,2,2,2,17.44,8.72,,45.4877,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Hour Before Dark,International,,shipping_rank_within_title,2.0,,,1,1,1,15.84,15.84,,38.013,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Illustrated Book of Ballet Stories (with CD),Priority,,shipping_rank_within_title,2.0,,,1,1,1,11.12,11.12,,28.8307,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Standard,,shipping_rank_within_title,2.0,,,1,1,1,9.67,9.67,,24.897,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Killer Angels,Standard,,shipping_rank_within_title,2.0,,,1,1,1,2.79,2.79,,7.1741,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,19.18,19.18,,41.1853,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Picture of Dorian Gray,Express,,shipping_rank_within_title,2.0,,,1,1,1,13.72,13.72,,34.5505,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Prophet,International,,shipping_rank_within_title,2.0,,,1,1,1,14.39,14.39,,23.6989,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Priority,,shipping_rank_within_title,2.0,,,1,1,1,10.38,10.38,,21.3536,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Raphael Affair (Jonathan Argyll  #1)",Priority,,shipping_rank_within_title,2.0,,,1,1,1,17.18,17.18,,32.5256,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Priority,,shipping_rank_within_title,2.0,,,1,1,1,16.09,16.09,,30.7061,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Right Attitude to Rain (Isabel Dalhousie  #3)",Express,,shipping_rank_within_title,2.0,,,1,1,1,18.71,18.71,,31.7819,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Express,,shipping_rank_within_title,2.0,,,1,1,1,19.64,19.64,,49.9491,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Secret Lives of Men and Women: A PostSecret Book,Priority,,shipping_rank_within_title,2.0,,,1,1,1,14.73,14.73,,37.0008,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Shadow Rising (The Wheel of Time  #4)",Standard,,shipping_rank_within_title,2.0,,,1,1,1,15.4,15.4,,28.0766,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Stone Fey,International,,shipping_rank_within_title,2.0,,,1,1,1,16.54,16.54,,33.0602,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Priority,,shipping_rank_within_title,2.0,,,1,1,1,19.66,19.66,,47.0222,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Teeth of the Tiger (Jack Ryan Universe  #12)",International,,shipping_rank_within_title,2.0,,,1,1,1,2.31,2.31,,5.9613,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Voices of Morebath: Reformation and Rebellion in an English Village,Priority,,shipping_rank_within_title,2.0,,,1,1,1,18.8,18.8,,49.0094,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,International,,shipping_rank_within_title,2.0,,,1,1,1,19.93,19.93,,40.74,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Working Poor: Invisible in America,Express,,shipping_rank_within_title,2.0,,,1,1,1,19.49,19.49,,49.6181,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Zucchini Warriors (Macdonald Hall  #5)",Priority,,shipping_rank_within_title,2.0,,,2,2,2,19.21,9.605,,36.6673,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Tinsel,International,,shipping_rank_within_title,2.0,,,1,1,1,13.54,13.54,,28.5835,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Tortilla Flat,International,,shipping_rank_within_title,2.0,,,1,1,1,16.6,16.6,,41.7085,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Unicorn Point (Apprentice Adept #6)",International,,shipping_rank_within_title,2.0,,,1,1,1,12.8,12.8,,31.976,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Vale of the Vole (Xanth #10)",Express,,shipping_rank_within_title,2.0,,,1,1,1,17.69,17.69,,45.6516,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Watership Down,Standard,,shipping_rank_within_title,2.0,,,2,2,2,26.91,13.455,,46.735,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Priority,,shipping_rank_within_title,2.0,,,1,1,1,14.0,14.0,,31.049,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Wind Rider's Oath (War God  #3)",International,,shipping_rank_within_title,2.0,,,1,1,1,13.85,13.85,,32.157,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Wolf Willow,International,,shipping_rank_within_title,2.0,,,1,1,1,15.94,15.94,,32.1565,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",Express,,shipping_rank_within_title,2.0,,,1,1,1,13.85,13.85,,33.4865,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,犬夜叉 17,Standard,,shipping_rank_within_title,2.0,,,1,1,1,13.85,13.85,,32.8277,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,200 Quilt Blocks: To Mix and Match,Standard,,shipping_rank_within_title,3.0,,,1,1,1,4.35,4.35,,10.1754,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"A Higher Justice (The Trials of Kit Shannon #5)",Standard,,shipping_rank_within_title,3.0,,,1,1,1,3.46,3.46,,6.0049,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"A Pinch of Snuff (Dalziel & Pascoe  #5)",International,,shipping_rank_within_title,3.0,,,1,1,1,9.32,9.32,,20.3139,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Accordion Crimes,Priority,,shipping_rank_within_title,3.0,,,1,1,1,13.2,13.2,,32.2502,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Are We There Yet?,Standard,,shipping_rank_within_title,3.0,,,1,1,1,7.47,7.47,,18.013,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Black Widow: Homecoming,International,,shipping_rank_within_title,3.0,,,1,1,1,4.37,4.37,,9.5145,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Celebrations: Rituals of Peace and Prayer,Express,,shipping_rank_within_title,3.0,,,1,1,1,12.27,12.27,,26.162,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Cities of the Plain (The Border Trilogy  #3)",Standard,,shipping_rank_within_title,3.0,,,2,2,2,14.7,7.35,,24.5286,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Close Range,Priority,,shipping_rank_within_title,3.0,,,1,1,1,9.75,9.75,,21.0811,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Crime and Punishment,International,,shipping_rank_within_title,3.0,,,1,1,1,10.97,10.97,,26.5746,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Different Seasons,International,,shipping_rank_within_title,3.0,,,1,1,1,3.78,3.78,,6.0134,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Dostoevsky,Express,,shipping_rank_within_title,3.0,,,1,1,1,14.37,14.37,,31.8555,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Fantastic Mr Fox,Standard,,shipping_rank_within_title,3.0,,,1,1,1,8.15,8.15,,20.759,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Galápagos,Standard,,shipping_rank_within_title,3.0,,,1,1,1,4.44,4.44,,11.5806,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Genetics and the Origin of Species,International,,shipping_rank_within_title,3.0,,,1,1,1,10.13,10.13,,24.9507,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Gilda Joyce: Psychic Investigator (Gilda Joyce  #1)",Standard,,shipping_rank_within_title,3.0,,,1,1,1,11.23,11.23,,28.1031,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hidden Leaves (De Beers  #5)",Standard,,shipping_rank_within_title,3.0,,,1,1,1,11.01,11.01,,26.1644,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"How ""Natives"" Think: About Captain Cook  For Example",International,,shipping_rank_within_title,3.0,,,1,1,1,9.26,9.26,,22.7184,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hyperion (Los Cantos de Hyperion  #1)",Priority,,shipping_rank_within_title,3.0,,,1,1,1,4.97,4.97,,12.8159,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Identity,Express,,shipping_rank_within_title,3.0,,,1,1,1,18.21,18.21,,25.8298,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,In Pharaoh's Army: Memories of the Lost War,Priority,,shipping_rank_within_title,3.0,,,1,1,1,9.12,9.12,,22.1145,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Life of Pi,Standard,,shipping_rank_within_title,3.0,,,1,1,1,6.3,6.3,,16.0102,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"My Ishmael (Ishmael  #3)",International,,shipping_rank_within_title,3.0,,,1,1,1,2.52,2.52,,6.3862,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Nickel and Dimed: On (Not) Getting by in America,Standard,,shipping_rank_within_title,3.0,,,1,1,1,6.71,6.71,,15.8704,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,O Xará,International,,shipping_rank_within_title,3.0,,,1,1,1,6.99,6.99,,13.3295,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Raising the Bar: Ministry to Youth in the New Millennium,Priority,,shipping_rank_within_title,3.0,,,1,1,1,5.8,5.8,,14.3175,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Ring of Fire (Ring of Fire Anthology  #1)",Priority,,shipping_rank_within_title,3.0,,,1,1,1,13.38,13.38,,26.8083,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Rose of No Man's Land,Express,,shipping_rank_within_title,3.0,,,2,2,2,11.06,5.53,,26.4974,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Schopenhauer: A Very Short Introduction,Standard,,shipping_rank_within_title,3.0,,,1,1,1,3.6,3.6,,8.0917,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Seduction by Design,Express,,shipping_rank_within_title,3.0,,,1,1,1,12.7,12.7,,29.9811,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,SeinLanguage,International,,shipping_rank_within_title,3.0,,,1,1,1,16.28,16.28,,31.2416,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Skylight Confessions,Standard,,shipping_rank_within_title,3.0,,,1,1,1,14.25,14.25,,28.2626,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Spares,Standard,,shipping_rank_within_title,3.0,,,1,1,1,17.16,17.16,,32.171,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Territoires (Le talisman des territoires  #2)",Priority,,shipping_rank_within_title,3.0,,,1,1,1,9.76,9.76,,21.0118,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Bluest Eye,Priority,,shipping_rank_within_title,3.0,,,1,1,1,7.75,7.75,,18.554,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Cat Who Walks Through Walls (The World As Myth),Priority,,shipping_rank_within_title,3.0,,,1,1,1,8.5,8.5,,18.6854,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Complete Works: The Revised Oxford Translation  Vol. 1,International,,shipping_rank_within_title,3.0,,,2,2,2,8.23,4.115,,21.4546,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Dive from Clausen's Pier,International,,shipping_rank_within_title,3.0,,,1,1,1,6.84,6.84,,17.7801,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Door Into Summer,Priority,,shipping_rank_within_title,3.0,,,2,2,2,6.28,3.14,,14.4401,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Hour Before Dark,Express,,shipping_rank_within_title,3.0,,,1,1,1,8.33,8.33,,19.9904,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Illustrated Book of Ballet Stories (with CD),Express,,shipping_rank_within_title,3.0,,,1,1,1,10.3,10.3,,26.7047,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Killer Angels,Express,,shipping_rank_within_title,3.0,,,1,1,1,0.88,0.88,,2.2628,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Picture of Dorian Gray,Priority,,shipping_rank_within_title,3.0,,,1,1,1,10.2,10.2,,25.6862,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Prophet,Priority,,shipping_rank_within_title,3.0,,,1,1,1,12.33,12.33,,20.3063,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Raphael Affair (Jonathan Argyll  #1)",International,,shipping_rank_within_title,3.0,,,1,1,1,16.57,16.57,,31.3707,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Standard,,shipping_rank_within_title,3.0,,,1,1,1,9.04,9.04,,17.2519,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Right Attitude to Rain (Isabel Dalhousie  #3)",Priority,,shipping_rank_within_title,3.0,,,1,1,1,8.89,8.89,,15.1011,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Secret Lives of Men and Women: A PostSecret Book,Express,,shipping_rank_within_title,3.0,,,1,1,1,5.94,5.94,,14.9209,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Shadow Rising (The Wheel of Time  #4)",Express,,shipping_rank_within_title,3.0,,,1,1,1,4.63,4.63,,8.4412,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Stone Fey,Standard,,shipping_rank_within_title,3.0,,,2,2,2,13.96,6.98,,27.9033,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,International,,shipping_rank_within_title,3.0,,,1,1,1,2.11,2.11,,5.0466,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Tortilla Flat,Standard,,shipping_rank_within_title,3.0,,,1,1,1,5.15,5.15,,12.9397,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Standard,,shipping_rank_within_title,3.0,,,1,1,1,13.7,13.7,,30.3837,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",Priority,,shipping_rank_within_title,3.0,,,1,1,1,9.18,9.18,,22.1954,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,犬夜叉 17,Express,,shipping_rank_within_title,3.0,,,1,1,1,13.5,13.5,,31.9981,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Cities of the Plain (The Border Trilogy  #3)",Priority,,shipping_rank_within_title,4.0,,,1,1,1,7.82,7.82,,13.0486,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Schopenhauer: A Very Short Introduction,Priority,,shipping_rank_within_title,4.0,,,1,1,1,2.07,2.07,,4.6527,Shipping mix for top observed titles.
